full_text,label
"kalau  memang kita lebih nyusruk daripada jaman covid parah sih. serangkaian kebijakan goblok dari 1 orang saja  bisa ngalahin pandemi mendunia yang ngebunuh jutaan orang. keren sekali  kamu wok garagara efisiensi, mbg, danantara itu sudah ngalahin chaos nya covid",Politik
"""anggaran makan bergizi gratis naik hingga lebih dari 300%"" rilisnya nota keuangan dan rapbn 2026 memicu beragam reaksi dari masyarakat, terutama dengan target pemerintah pendapatan dan belanja pemerintah yang meningkat. salah satu yang menjadi topik perbincangan adalah",Anggaran
"tidak ngaruh, all in mbg",Lainnya
mbg dikencengin? dananya tidak bisa dialokasiin untuk gaji guru yang benar  atau bikin fasilitas kesehatan gratis begitu  ya? sakjiww,Anggaran
"meski anggaran pendidikan naik, relokasi ke mbg bikin penerima pip &amp; tunjangan guru non-pns turun. ""gizi ditambah, tapi mutu pendidikan dikurangi"" jika mbg dihitung dalam 20% apbn, itu hanya kamuflase angka dan realisasi pendidikan bisa di bawah mandat uu .",Anggaran
ya sudah ganti saja  sama snack warung madura yang  buat mbg pas libur sekolah kmrn.,Kualitas Pangan
yang gratis mbg tee.. kalau politik tetap alur premium,Politik
yang makan bergizi gratis saat liburan..makhluk halus,Distribusi
"oh yeahh bersyukur impact moment •dapet makanan basi: bersyukur ajg, tidak liat apa pemerintah capai  capai  bikin makanan buat rakyat jelata seperti kalian •keracunan mbg: bersyukur ajg, masih untung kalian cuma keracunan lagi  kalian juga masih hidup kan",Politik
"ya, benar. dana utama program mbg berasal dari apbn, yang sebagian besar didanai oleh pajak rakyat. alokasi rp71 triliun pada 2025 menargetkan 19,47 juta penerima, meski ada kolaborasi swasta. kritik muncul karena program ini dikaitkan dengan kenaikan pajak dan pemangkasan",Anggaran
efek domino mbg dan efisiensi bukan sih?,Anggaran
"temenku yang  dulu hype prabowo gibran kutengok tidak ada suaranya lagi mau itu tentang tom lembong, ketidakadilan hukum indo, jatah polri tni, ataupun mbg. suara kelen sudah habis kah jatah dipakenya",Politik
bagaimana itu semua akan terjadi kalau keluarga dan kroni prabowo yang  ada dalam  proyek mbg?,Politik
"44 persen untuk mbg, sisanya sebesar 56 persen, kemana, tuh? lengkapi dengan linknya, kak, agar bisa baca secara lengkap.",Sasaran Penerima
"kemarin ke sd sempet liat menu mbg secara  langsung. isinya mie, perkedel seuprit, buah seuprit, sayur seuprit sama  apa yah pokoknya sangat  tidak bergizi untuk dibilang makanan bergizi",Kualitas Pangan
"di daerahku belum  ada si mbg ini, tapi sudah ada pendaftaran buat pekerja nya juga katanya masak nya dari jam 2 pagi btw",Tata Kelola
mbg untuk melengkapi gizi anak,Sasaran Penerima
kalau begitu solusinya perbaiki gap pendidikan dengan kebutuhan industri/dunia kerja. jangan cuma ngabisin anggaran buat mbg yang  gajelas.,Anggaran
"apa anak sekolah kaga cukup dapat  makan bergizi gratis? kasihan  benar  lansia yang  mau ambil makanan; tidak kebagian, kalah tenaga gara gara pada tidak bisa antre",Sasaran Penerima
"drdrew99 kabinet merah putih di bawah presiden prabowo mencatat prestasi dalam 10 bulan: program makan bergizi gratis untuk anak sekolah, sekolah rakyat bagi 15 ribu siswa miskin, stok beras nasional rekor 4,2 juta ton untuk swasembada pangan, dan transformasi digital data",Politik
mbg yang seharusnya,Kualitas Pangan
"masih jalan kok, hanya saja masih belum merata. lanjutkan mbg agar semakin banyak anak2 yang  merasakan manfaat dari  program mbg",Distribusi
"karena nomorku mungkin nomor recycle jadi tiba tiba masuk grup relawan dapur mbg, sengaja tidak keluar grup, karena ingin tahu sama aktiviti mbg, grup ini sudah berbulan-an dari jaman oprec, terus berantem, saling ancam dsb, sampai akhirnya mau ada demo dari peserta.",Tata Kelola
mbg ide presiden tapi presiden seperti  tutup mata atas banyak  kejadian keracunan massal,Politik
"sebagai rakyat biasa, saya kecewa berat dengan rezim ini. program mbg yang digadang-gadang bantu gizi anak malah bikin ratusan siswa smpn 8 kupang keracunan. ini bukti implementasi asal-asalan, tanpa pengawasan ketat. anak-anak jadi korban ambisi politik. harus ada",Kualitas Pangan
"kira² kebutuhannya bakal mendekati 10jt pegawai, karena yang  9jt sedang  dipenuhi oleh pegawai² koperasi merah putih, danantara, mbg, sekolah rakyat dan hilirisasi. akhir tahun ini janji 19jt lap kerja sudah pasgi akan terpenuhi 🤝 hizuub zokhowiee!!",Anggaran
"jangankan libur. bumi kiamat karena ditabrak matahari, mbg tetap jalan…",Distribusi
tapi saya tidak mau lunch pakai  mbg ya gan ? biar chefnya istri saja  di rumah,Kualitas Pangan
"dana campaignnya sudah dialokasiin ke mbg, mungkin",Anggaran
"saya ingat janji kampanye prabowo 2024 termasuk makan bergizi gratis, cipta 19 juta lapangan kerja, swasembada pangan, hilirisasi, dan bangun 3 juta rumah. berdasarkan data bps agustus 2025, tpt turun jadi 4,76% (terendah sejak 1998), tapi jumlah pengangguran 7,28 juta dan",Politik
"sudah pak hashim, kepala mbg yang  tak kompeten/poor experiences &amp; knowledge background s3 serangga bukan s3 food nutrition serta tak punya strategy planing road map dalam  pelaksaanaan program mbg. mohon segera beri masukan kepada  bapak  presiden.",Tata Kelola
"mbg ""makan belatung gratis"" mbg ""makan beracun gratis "" dari kasus yang  terjadi.",Kualitas Pangan
si domeharam yi d laa bok. bloker ma,Lainnya
"menuju indonesia emas, sosialisasi program mbg terus di galakan badan gizi nasional",Sasaran Penerima
"menu mbg nya terkesan asal2an dan cenderung banyak  mubazirnya karena  banyak  dibuang. vendornya kebanyakn ambil untung, alhasil sampai di sekolah cuma menu alakadarnya. fungsi pengawasannya tidak jalan.",Kualitas Pangan
"sederet keberhasilan program makan bergizi gratis (mbg) yang diungkapkan presiden prabowo subianto saat berpidato dalam sidang tahunan majelis permusyawaratan rakyat pada jumat, 15 agustus 2025, dianggap sebagai sulap statistik. klaim keberhasilan tersebut dinilai berlebihan.",Politik
mbg sera 🥹,Lainnya
mbg pak,Lainnya
"wah, pernyataan menteri zulhas soal siswa keracunan menu mbg karena ""belum terbiasa"" ini mirip  bilang jet lag bisa ilang kalau sering terbang. mungkin besok kalau makan batu, lama-lama jadi biasa? tapi serius, safety makanan harus prioritas, bro!",Kualitas Pangan
kalau  begini kusus anak ku saya akan tetap  membekali mereka dan menyarankan iwak tempe lebih bagus dari lauk mbg 🫣,Kualitas Pangan
"ini cerita fakta, bukan mengada2. saya rasa, pemberitaan2x tidak baik soal mbg ini telah membentuk persepsi buruk ditengah masyarakat tentang program kebanggan presiden ini. hampir semua cerita soal mbg ditengah masyarakat yang  saya  dengar saat ini, bertone negatif.",Tata Kelola
realita: lapor mbg yang  tidak layak saja  tidak boleh 🤣,Tata Kelola
"hingga kini tidak jelas breakdown anggaran mbg. kalau dalam satu bulan anggaran mencapai rp11t untuk 20 juta penerima, artinya dalam satu bulan atau 22 hari sekolah, maka budget rp25rb/orang. kenyataannya, budget yang masuk ke perusahaan catering hanya rp10rb/orang, itupun sudah",Anggaran
lah dia tau. kemarin kan dia bilang mbg termasuk sukses yang  keracunan hanya 0 sekian persen dari  total penerima mbg. jadi tetap dinyatakan sukses oleh beliau ini. padahal  ya yang  keracunan juga itu manusia bernyawa 🥹,Kualitas Pangan
pbnu dan keluarganya juga butuh makan ( anggaran mbg ),Politik
"saya tidak bisa mengakses thread lengkap dari postingan untuk menghitung komentar dan balasan yang mengandung frasa ""lanjutkan mbg"" atau sejenisnya. tanpa data ini, sulit menentukan jumlah akun buzzer. namun, berdasarkan analisis, program mbg memiliki dukungan asli",Lainnya
baru sangat  rabu kemarin  teman  saya temu  belatung di mbg,Kualitas Pangan
"mbg rawan penggembosan dan sabotase, yang  bisa merusak dn menggembosi pemerintahan p bowo",Politik
wkk.. anak saya  3 orang yang  masih sekolah.. sampai sekarang belum pernah dapat mbg.. sudah lebih dari 6 bulan..,Distribusi
"menurut data terbaru, jumlah guru honorer non-asn sekitar 700.00-1,5 juta. untuk gaji rp2 juta/bulan: - 700 ribu: tahunan ~rp16,8 t - 1,5 juta: ~rp36 t anggaran mbg 2026: rp335 t (sumber resmi). alokasi anggaran adalah keputusan pemerintah, bisa dibahas lebih lanjut.",Anggaran
progam makan bergizi gratis,Lainnya
gimana caranya mencegah terjadinya lagi keracunan makanan mbg?,Kualitas Pangan
20 juta makan bergizi gratis untuk anak indonesia,Sasaran Penerima
presiden prabowo mengebut distribusi program makan bergizi gratis terlaksana penuh tahun ini. ia targetkan penerima mbg capai 20 juta sebelum 17 agustus mendatang.,Sasaran Penerima
siapa yang  bermain main..?? tangkaap. video: puluhan siswa smp negeri 8 kupang keracunan mbg,Kualitas Pangan
anggota dpr uya kuya bersama bangun  dorong prioritas program mbg di jaksel,Distribusi
"mereka berdua tidak punya program dengan budget segila mbg, so",Lainnya
"benar bahwa rekan2 pendidik harus ikut bekerjasama mensukseskan mbg, tapi  tolong hentikan intimidasi pada murid yang  mendokumentasikan menu mbg. anak2 berhak bersikap kritis terhadap apa yang  masuk kedalam tubuh mereka.",Tata Kelola
"makelar penghubung mbg yang  harus di cut. 2500rp per porsi. kalau target 1 dapur 300 porsi per hari, gila itu cuan makelar. ada yang  bahas di ig itu. mknya banyak  yang  mundur handle dapur. duit begituan kok tega sekali ",Tata Kelola
"bagaimana mbg menghadapi isu keracunan adalau proxy untuk menilai bagaimana mbg bisa menghadapi isu yang  lebih besar: alergi. while keracunan biasanya tidak fatal bila ditangani dan sembuh dalam beberapa hari, alergi bisa menyebabkan kematian.",Kualitas Pangan
alih² membuat kebijakan protein murah malah bikin proyek bangunan dapur mbg,Kualitas Pangan
semoga distribusi ini lancar dan tetap memperhatikan standar gizi nasional.lanjutkan mbg,Distribusi
"bagi dia, ini jadi tolak ukur lebih buruk, dibanding punya presiden penjahat ham sama wakilnya nepotisme. apalagi sekarang  rakyat dipajakin tapi yang diatas hura2. mbg juga lebih penting dari pendidikan dan kesehatan. hanya karena tolak ukur gubernur jakarta pada waktu itu",Anggaran
"program mbg kamu yang aneh, beban",Lainnya
ke mbg pak,Anggaran
"koar koar doag tidak pernah sidak ke dapur mbg, coba cek itu dapur mbg sudah sesuai standar untuk menunjang gizi blm? kebersihannya, operasionalnya, penyimpanan makanannya, masih banyak yang perlu dibenahi !!",Kualitas Pangan
"yang  miskin mah bukan programnya, tapi empatinya. anak2 libur sekolah, tapi perut kan tidak ikutan libur. lanjutkan mbg, biar gizi jalan terus.",Sasaran Penerima
itu duit mbg bisa buat gaji guru ya padahal,Anggaran
lho kenapa? keracunan mbg?,Kualitas Pangan
buat mbg 🥰,Kualitas Pangan
"setuju, menurutku mbg adalah program yang  masih mentah, asal jalan dulu, tidak dipikirin konsepnya. tapi kalau  pakai  cara ini mau kapan terlaksana mbg? tidak semua sekolah punya kantin atau cafetaria",Tata Kelola
ini  babi melihat  saya  sudah kek ngebet sangat  dapat  mbg anjeng. kamu sama  saya  saja  gendutan eluu yee bgstt.,Lainnya
"betul sekali coba serang prabowo subianto tuh berani tidak si hasto, deddy sitorus, adian napitupulu??paling cuma senggol jokowi saja  padahal kebijakan yang dibuat prabowo buanyak yang ngawur seperti keracunan mbg",Politik
sampai  gskrng saya  masih  belum  dapat  mbg saya  lapar dut,Lainnya
"tahu tidak  gilanya kemarin  sabtu.. saya sudah input data periodik pada  baru dari hari jumat mau sinkronisasi ini  acaranya gegara ngeluarin satu ptk yang sudah resign, yang sudah jadi pns mbg. ""mohon refresh tabulasi ini kembali"" dan saya harus instal ulang lagi. gilaa ..",Lainnya
coba kasih tunjuk berita vendor2 mbg yang tidak dibayar2 itu nder. orangtua  tuh banyak yang  ngira kerjaan mirip  begitu  aman karena  dibawah pemerintah. padahal  banyak case bayarannya telat atau bahkan tidak dibayar karena  birokrasinya ribet pol. apalagi kamu belum  dapat  kontraknya begitu ,Anggaran
"data keracunan mbg : berikut data korban keracunan mbg secara nasional, dimana versi bpom dan versi jurnalistik (media) itu jauh berbeda. belum lagi data yang  tak sempat diliput. ini tabel resume / ringkasannya.",Kualitas Pangan
dulu kita semua tuh optimis bahwa mbg ini program yang  bagus tapi sayangnya program ini tuh terlalu menguras anggaran jadinya banyak efisiensi pajak ini itu naik jadi adu domba di masyarakat ngiranya efek hutang waktu jaman pak jokowi padahal ini tuh efek mbg yang  besar sekali ,Anggaran
untuk ini saya  dukung karena  di era sekarang kekuatan angkatan udara itu sangat vital untuk  pertahanan negara (dan berperan dalam negosiasi-diplomasi internasional). anggaran buat mbg yang  harusnya dihilangkan karena  pemborosan gila-gilaan,Anggaran
bacot banget. kamu mungkin pas kecil sarapannya ikan salmon. anak yang dapat  mbg isinya sayur ber belatung dan basi. tolol,Kualitas Pangan
program mbg atau makan bergizi gratis (meski pelakasaannya harus banyak perbaikan) merupakan investasi dalam membentuk sdm berkwalitas dan membangun generasi unggul masa depan. mbg salah satu stragi pemerintah dalam mengentaskan kemiskinan.,Sasaran Penerima
duitnya buat tambah  mbg saja ,Anggaran
"mbg: gizi anak tercukupi, umkm pun sejahtera.",Ekonomi
"kebanyakan omong kamu pada, mbg saja  tidak sukses pede amat bangsa besar",Lainnya
bukannya buat mbg pak,Anggaran
"presiden prabowo dorong program makan bergizi gratis (mbg) yang sampai mei sudah mencapai lebih dari 3,4 juta penerima manfaat dan diperkirakan menyentuh 6 juta di akhir juni.",Sasaran Penerima
"sepertinya program makan gratis di penjara bakal diperpanjang. lha ngibarin bendera one piece saja dianiaya tentara lho pak, kok disuruh kritik. mau dilakban kepalanya? oh iya sih. dilakban kepala pasti sesak sekali.",Politik
"mbg apaan cobak, tidak layak buat dimakan mana pada keracunan begitu ",Kualitas Pangan
"projek mbg saja  sudah dipertanyakan peruntukannya,hanya karena  cuma itu satu2nya program presiden terpilih lalu dipaksakan harus jalan dengan segala kontroversinya,,",Tata Kelola
"untuk pendistribusian mbg saat libur ini sesuai kesepakatan, murid yang ambil kesekolah atau mbgnya dialihkan ke bumil atau balita. jadi tidak ada kata mubazir lanjutkan mbg",Distribusi
"1. program belum matang sejenis mbg 2. buang² anggaran, padahal  jelas banyak sd negeri yang  bangunannya masih kurang layak dan kurang murid 3. koordinasi antar menteri dipertanyakan 4. peluang ladang korup sangat besar",Anggaran
padahal mbg sendiri tidak merata,Distribusi
adik  saya  request mbg “burger” besoknya datang  telur dadar sumpah terbahak-bahak  sangat ,Kualitas Pangan
"entah siapa kak yang kenyang, soalnya saya masih di jenjang sma (daerah jabodetabek) tapi dari  2024 an itu tidak dapat  tuh yang  namanya mbg di kota ku cuma  satu smp yang dapet, itu pun sekarang  tidak tahu kabarnya gimana",Distribusi
"saya bilang; salah skema kelolanya.. mbg itu program terlalu besar butuh waskat yang  tidak main"" (klo sasarannya buka lap.kerja) tata kelola sekolah dibenahi dulu (klo sasarannya gizi + ringankan beban orangtua  + buka lap.kerja), ini lebih memudahkan waskatnya.",Tata Kelola
"kamu harus tau, saya  makan 3 porsi mbg hari ini",Distribusi
"berdasarkan analisis sumber beragam, nilai pantas untuk pemerintahan prabowo saat ini adalah 7.8/10. positif: approval rating 81% (jan 2025), investasi melebihi target, program makan bergizi diakui global. negatif: pemotongan anggaran rp306t, kekhawatiran investor, dan isu dual",Politik
stop mbg,Politik
"sayamg sekali , 58% rakyat indonesia pada pilih  taik (mbg)",Politik
program mbg buka peluang kerja dan rezeki untuk lansia,Ekonomi
ngapain mengharap  sama mbg bjir bentar lagi juga udahan tuh program,Lainnya
"buat mbg biar terlaksana sama kamu know lah ""danantara"", harapan kita sih danantara ini berhasil, kalau sukses ya bakal balikin keadaan negara tapi ya kalau gagal wasallam",Anggaran
"11-12? bro, bedanya sekarang kita tidak cuma bangun jalan tapi juga bangun makan anak miskin lewat mbg, dorong industri pertahanan, dan tegas lawan korup. prabowo benerin yang ditinggalin.",Politik
terus yang  makan itu siapa ? apa iya pihak bangun  keliling ke rumah-rumah siswa yang  mendapat mbg makin tidak ngerti saja  gimana konsepnya tuh program,Distribusi
"jangan, kasih ke itu  guru saja  terus direkam pas makan itu  mbg.. ingin lihat muka nya pas makan..",Kualitas Pangan
benar  kak tapi tidak tahu ya sistem jelasnya gimna. kemrin ada saudaraku juga ikutan dapur mbg tapi baru mulai sebulan ini programnya msalah gaji masih aman tapi tidak tahu ya kedepannya bagaimana  soalnya belum  ada hilal saudaraku keluh  soal kerjaannya,Tata Kelola
"mbg nya jadi 1 dengan anggaran pendidikan kok, kenapa malah dipisah? apa takut ketauan angka aslinya?",Anggaran
saya  mas  tidak percaya mbg benar  direalisasi sdgkan sepertinya  dulu  si blio ini hanya  asbun saja ,Politik
kenapa  dana trilyunan untuk  mbg tidak digunakan untuk  memperbaiki fasilitas dan gaji guru di pedalaman?,Anggaran
"anj mukanya nyebelin, adik  saya semua pada curhat di rumah mbg makanan nya aneh semua, sekalinya ada susu rasanya kek ngenyot dari sapi langsung",Kualitas Pangan
"mbg banyak  yang  tidak dimakan, buang2 duit jadinya",Lainnya
lebih bagus do produksi bertahap didalam negeri disesuaikan dengan tahapan sebaran penerima manfaat mbg,Distribusi
mbg makanan beracun gaes,Kualitas Pangan
"yang  perbanyak jumlah kabinet , wakil menteri presiden prabowo, yang  foya foya kementrian jalan jalan keluar negeri  sampeyan para menteri dan anggota dewan. program mbg anda terus sita aset koruptor takut, pajak mengila ke masyarakat dan ormas serta pungli menjadi jadi. pemain e ?",Anggaran
"ribuan anak negeri  saja  keracunan dan terancam nyawa karena program makan gratis,lu brazil siapa njir mau nuntut ?? wkwkwkw 🤣",Politik
"jppi: alokasi rapbn 2026 untuk pendidikan menabrak konstitusi, 44,2% tersedot ke mbg lewat news",Anggaran
sampai saat ini sekolah anak saya di tangerang belum  merasakan program mbg tsb!!,Distribusi
"mending tidak usah ada mbg lah, suruh makan keluarga jan ethes aja.",Politik
kalau  makan bergizi gratis tidak ada dananya lebih baik tidak perlu diteruskan. karena anaknya dapat 15k perhari buat makan siang dari negara tapi orang tuanya mengeluarkan lebih dari itu dalam sehari buat pajak.,Anggaran
"presiden prabowo tersentuh dengan permintaan masyarakat akan perluasan program mbg yang kini ditargetkan menjangkau 82,9 juta anak pada akhir 2025. prabowo memerintahkan percepatan pencapaian 20 juta penerima sebelum agustus.",Sasaran Penerima
"afaik, kalau  disini mbg cuma sewa tempat ke katering/rumah makan/sejenisnya. isi pekerjanya yang  nentuin ketua sppi/sppgnya. pemilik lokasi sebatas mengajukan dengan prioritas orang-orang  yang  diajukan oleh pemilik lokasi.",Tata Kelola
miskin kan pemerintah indon ini gara2 mbg sama dikorupsi ya?,Politik
"makanan bergizi gratis (mbg) sasar ibu hamil, menyusui, dan balita di tiga wilayah provinsi bengkulu",Sasaran Penerima
"habis  dapat  mbg, sakit perut ajg",Kualitas Pangan
"another day another asbun. semoga  saya saja ya yang  prasangka buruk. ingat  dulu ada program indonesia bebas sampah 2020 kan. ini sudah 2025 malah urusan sampah tambah besar. optimis boleh, tapi asbun jangan. pas kampanye program mbg juga gitu, berapi-api, pas dijalani, meh.",Politik
mau mbg,Lainnya
"yes,saya setuju progam makan gratis baiknya memang 3x sehari, untuk pemenuhan gizi anak yang  kurang mampu mendapatkan 3x makan gratis dan 2x kudapan adalah progam yang  sangat positif, karena penerapan mbg disekolah rakyat dianggap sebagai langkah strategis upaya pemenuhan gizi anak",Sasaran Penerima
mbg kaga bikin ginian saja ,Lainnya
iya anggaran terbesarnya di mbg!,Anggaran
rakyat kenyang??ujung2nya ya pasti makan bergizi gratis..n rakyat pasti kenyang tapi kenyang dengan janji2🤣🤣,Politik
"presiden prabowo seperti luffy yang tidak gentar menghadapi yonko, prabowo menatap setiap ancaman—korupsi, ketidakadilan, dan krisis sosial—dengan keberanian yang tak tergoyahkan. salah satu perjuangan nyata yang ia dorong adalah program mbg (makan bergizi gratis),",Politik
"pemerintah alokasikan rp335 triliun untuk mbg 2026, csis: tidak harus jor-joran",Anggaran
"dalam upaya mendukung program nasional makan bergizi gratis, polri membangun satuan pelayanan pemenuhan gizi (sppg) polri. dalam pembangunan sppg polri, kapolri jenderal polisi drs. listyo sigit prabowo, menggarisbawahi percepatan berbasis kolaborasi",Tata Kelola
jatim tidak ada makan bergizi gratis. anggarannya kmna??,Anggaran
sementara untuk mbg 15rb per porsi..,Anggaran
"prabowo said ""yg keracunan itu kan cuma 196 orang, tidak sampai 2% dari siswa se gemolong. artinya mbg ini 98% berhasil"" ketika nyawa hanya dihitung sebagai angka",Kualitas Pangan
"dapur kedua mbg parepare siap layani 2.548 orang parepare, bkm — satuan pelayanan pemenuhan gizi (sppg) bacukiki resmi beroperasi menjadi dapur kedua program makan bergizi gratis (mbg) di kota parepare sejak senin (25/8). dapur mbg berlokasi di jalan…",Kualitas Pangan
rakyat sejahtera jelang hut ri ke 80. •sekolah rakyat. •mbg (makan bergizi gratis). terimakasih.,Politik
hahahaa..menteri dengan  otak yang  sengklek. beresin n benerin dulu mbgnya..yg ada pada  keracunan. lgan apa sih menu mbg.. banyaknya tidak  sesuai ma omon2nya,Politik
pemerintah optimalkan program mbg untuk tekan angka kemiskinan,Sasaran Penerima
"tenang itu hanya oknum, bohong itu semua, mbg bagus buat rakyat..prett",Kualitas Pangan
"oke, sekarang kapan saya dan teman  saya bisa all in pakai  uang kip secara legal di pacuan kuda wok? daripada mbg tidak jelas sampai belatungan mending legalisasi betting pacuan kuda. lapangan golf? turf circuit. ikn? adain nusantara derby disana. katanya bikin lapangan baru? ganti",Anggaran
"panglima tni ke sumut, serahkan 40 ton beras panen raya untuk mbg",Distribusi
"semasif mbg? makan untuk anak seharga &lt; us$ 1 ? ya pastilah pada heran, pak.. termasuk  soal keracunan. kok tega 🤦‍ a.l.: guardian cna bbc scmp an *rangkuman:",Anggaran
"wah mantab!! kesempatan kepala bangun  minta tambahan anggaran lebih besar lagi, kalau mau mbg dipercepat",Anggaran
"saya paham kekhawatiran anda, anton. mbg terbukti gagal di banyak kasus: belatung di tuban/sorong/empat lawang, keracunan 1.300+ siswa di 10 provinsi (data liputan6, kompas 2025). masih diteruskan karena janji politik prabowo &amp; klaim sukses kurangi stunting, tapi risiko jiwa tak",Kualitas Pangan
ini gara2 mbg nya wowo.,Politik
mbg = makan belatung gratis,Kualitas Pangan
mbg b nya belatung,Kualitas Pangan
apa camat nya punya bagian ? kalau memang  masalah penyedia mbg nya ya ganti aj.,Tata Kelola
"program mbg adalah salah satu cara untuk percepatan pengentasan kemiskinan, yang  harus di perhatikan adalah penawasan agar mbg berjalan dengan lancar",Anggaran
harga mbg 10 ribu ongkos pp buat ambil makanannya 26 ribu ( jarak dekat),Anggaran
"lah, ini kan kritik supaya pemerintah itu paham gimana bagi prioritas anggaran. alutsista penting, tapi gaji guru, dosen, dokter, dan perawat juga penting. yang  tidak penting itu mbg yang  harus dilaksanakan secara nasional seluruh indonesia. tentara dan polisi disuruh ikut ngurus.",Politik
dan tidak perduli yang penting jadi presiden dan mbg jalan sesuai janji kampanye,Politik
kemarin dapat  mbg,Lainnya
"jangan suudzon terus, pemerintah membuat program mbg untuk memperbaiki gizi anak² dan pemerintah juga terus bergerak untuk memeberantas koruptor. jadi tetap lanjutkan mbg",Tata Kelola
"mbg jadi rutinitas positif di sekolah, apalagi karena sentuhan presiden prabowo",Politik
kok ada stiker mbg? kamu dapat  makan bergizi gratis yah?,Lainnya
"sudah klir ya kenapa pbb.di banyak daerah naik gila-gilaan, semua demi mbg nih kayaknya. karena itu pilihan kalian akan berefek ke kehidupan kalian 5 tahun  ke depan, oke gas oke gas",Anggaran
wkwkwk kamu yakin makan bergizi gratis menguntungkan masayarakat? bukannya banyak masyarakat kita yang keracunan karena mbg dan kualitas makanan mbg juga makin hari makin tidak konsisten?,Kualitas Pangan
benar mbg belum merata di jakarta pun belum semua dapat jatah,Distribusi
"pt china lahh, ngapain kamu ikutan sama  program scam macem mbg",Lainnya
"anjay ada yang bilang katanya ahli gizi tidak paham tentang keuangan di program mbg, padahal  ahli gizi belajar 4 tahun buat atur alur dapur, cost nya, tata laksana dapur, penyaluran bahan, penerimaan, atur budget buset buset buset",Tata Kelola
"saya masih bingung ini  esok mau hunting gongcha yang dimana. domku ada 2 cabang gongcha, 1 di mbg 1 lagi di bw. nah mari kita bedah disiini rute ke mbg : lewat simpang dewa ruci, jalan gede (banget), tidak hafal belokan disana takut malah nyasar, tapi jelas ada felixnya",Lainnya
separoh u/ mbg separohnya separoh dikorupsi,Anggaran
from this to this ini ponakan saya sudah muak kali ya sama mbg 🤣🤣,Kualitas Pangan
jangan mikirn mbg selalu  yang  dikoar².,Sasaran Penerima
"sekali-kali mbok ya anak-anak para anggota dpr/mentri/pejabat sederajat suruh bersekolah di sekolah negri, nikmati mbg, nikmati sistem pendidikan yang  ruwet tidak tahu target besarnya kemana.",Lainnya
berulang kali terjadi keracunan mbg.. jangan² program ini ada yang  sabotase.. waspadalah bapak presiden goodnight 🥱,Kualitas Pangan
"sudah mirip  di sini rep sama quotenya pas kasus tabung gas, ukt, mbg, gusur, dll, mendadak voter genap banyak yang  jadi korban juga",Politik
"program mbg bagus karena tingkatkan gizi anak, dukung pembelajaran, dan ekonomi lokal seperti petani serta umkm. alokasi rp335t (44% anggaran pendidikan) terbesar sejarah, tapi butuh pengawasan ketat cegah korupsi dan pastikan efisiensi. secara keseluruhan, positif jika",Anggaran
mbg berapa rupiah seporsinya? sekolah anakku 12k seporsi. ini menunya. prasmanan.,Anggaran
mbg ini mirip  covid makin lama makin deket ke lingkar terdekat.,Kualitas Pangan
amerika pemasok utama bahan baku mbg indonesia,Ekonomi
"sebenarnya ini makan bergizi gratis atau makan beracun gratis?pak presiden tidak baca media dan tidak main medsos kali ya?,hanya terima laporan mbg sukses 21juta penerima mbg begitukah pak presiden?,jgn sampai anda di sumpahin rakyat pak presiden",Kualitas Pangan
malah mbg yang  di gede2in kocag,Anggaran
harusnya penyedia mbg yang menyebabkan anak-anak keracunan bisa di tuntut dengan pasal kelalaian yang menyebabkan kerugian orang lain.,Tata Kelola
tolong merdekakan anak2 dari  mbg,Distribusi
belum  kebagian mbg jadi gitu🫢,Distribusi
4 kelompok sasaran utama mbg,Sasaran Penerima
"lagi makan, anies baswedan ditodong tretan muslim: lebih enak program mbg prabowo?",Lainnya
bisa mas dengan  mbg para siswa bisa belajar menghitung berapa probability dia keracunan dari kejadian2 yang  ada,Kualitas Pangan
"lama-lama lihat makanan mbg ini muak juga asli tengoklah mbg di salah satu sekolah sma, tepatnya di natuna. ini jatohnya mah kudapan 🥲 kurang gizi",Kualitas Pangan
percaya lah banyak perusahaan yang ngincer mbg hanya buat uang. padahal mereka tidak pernah ada di bidang catering,Sasaran Penerima
"berakal, tapi dipakai  buat mikir hal tidak jelas :) harusnya masa2 liburan sekolah itu jadi waktu yang  tepat buat penghematan, lumayan sekali  tidak pakai  kompor, minyak, bumbu, dan lain selama ±2 minggu buat ratusan/ribuan dapur mbg",Anggaran
dpr ri menyoroti minimnya keterlibatan pemda dalam pelaksanaan program makan bergizi gratis (mbg). seperti apa?,Tata Kelola
mbg changing lives,Lainnya
program mbg dalam pengawasan pemerintah untuk meningkatkan kualitas makanan,Tata Kelola
makan bergizi gratis kalau belum mampu merata seharusnya bergiliran untuk memenuhi rasa keadilan masyarakat,Distribusi
"eh kipli, coba  saja  kamu makan ransum mbg sebulan saja  deh daripada  kebanyakan bacot.",Kualitas Pangan
bayarnya pakai  hasil efisiensi mbg,Anggaran
"masih mending program satu kakak minimal satu sarjana drpada mbg, benar  bergizi ngga? tidak tepat sasaran juga , orang yang  paham gizi dan berkecukupan sudah pasti suruh  anaknya tidak makan mbg tapi makan bekal yang  dibawa sendiri.",Kualitas Pangan
"""mbg ini tujuannya adalah untuk mendukung kesehatan dan pertumbuhan anak-anak, sehingga mereka dapat berkembang secara optimal, baik secara fisik maupun mental.",Sasaran Penerima
