full_text,label
"@KemenkeuRI @PPATK @prabowo @DitjenPK ⚠️Gak ada yg kebetulan, semua sudah diatur. 
Total kontrol mengatasnamakan melindungi rakyat.

Tinggal rakyat mau sadar gk, sedang dijadikan burung peliharaan yg dimasukkan ke dalam sangkar. Dikasi MBG biar tetap bernyanyi. Padahal dikurung. 🤯😤

@StopPlandemit @ch4o5Myth https://t.co/vjxGU2cJ7i",Politik
"Dan satu satunya Cara Biar Koperasi Merah Putih bisa sukses. Beli Btc 😆. 80 persen budgetnya kalau bisa. 20% buat operasional. Seandainya ada peraturan pemerintahnya untuk ini.

Dua program yang ga realistis dan sbaiknya ga dlaksanakan MBG sama Koperasi Merah Putih.

Koperasi",Politik
"Negara kita juara 1 anti kritik di dunia. Baru aja lihat berita Tom Lembong's sentence, keluar lagi di TL ada 4 guru BK yang dipanggil karena ngevideoin belatung di MBG.",Kualitas Pangan
"@DS_yantie Aneh ya bikin program kok ga masuk diakal..liburan sekolah kok ttp hrs ambil jatah MBG...ada"" aja...🤦‍♂️🤦‍♂️🤦‍♂️",Distribusi
Program MBG Perkuat SDM Menuju Indonesia Emas 2045 https://t.co/QBXqdplMTo,Sasaran Penerima
"@bangherwin Mau korban sebanyak apapun mereka mana peduli yang penting program jalan terus, biar ngakunya MBG sukses padahal aslinya zonk, belum termasuk jadi lahan Buzzer penjilat mencari uang🥴",Politik
@Jominangg Kurang duit tapi program jadi taik alias MBG jalan terus. Kabinet gendut segendut presiden nya,Anggaran
@naval_tedy @somexthread Tapi kuat ngeluarin 300 triliun buat koperasi merah putih sama MBG 🤭,Politik
"Sobat HAM!
Tahukah kamu, kalau sejak Januari 2025, Program Makan Bergizi Gratis (MBG) hadir sebagai upaya negara menjamin hak atas gizi yang layak bagi semua warga terus ama balita, ibu hamil, anak sekolah, dan santri. https://t.co/1KKAc4xs30",Sasaran Penerima
"@NgkongRoses tumben MBG nya keliatan enak.. gak kayak yang beredar di inet?

pantes botak ada yang marah",Kualitas Pangan
@prnahjdicaketos mbg itb https://t.co/t5rMY8cyir,Lainnya
MBG lebih baik dialihkan utk program ini kamerad @budimandjatmiko,Anggaran
@AbdulJaya404 MBG mencerdaskan anak bangsa,Lainnya
"@Sadar_waras @ARSIPAJA Hadeuuuh... MBG itu diberikan kepada siswa sekolah bang, bukan berarti diantar kerumah jg. Kalo siswanya tdk sekolah ya tdk dpt MBG. Lanjutkan MBG",Distribusi
Makan Bergizi Gratis penuhi asupan gizi anak https://t.co/dmUcf8yQ3f,Sasaran Penerima
"@dhiemasrizaldy @DS_yantie Dari pada di stop, mending kita bantu BGN agar program ini bisa diperbaiki dan di awasi lebih ketat Lanjutkan MBG",Tata Kelola
"@ferrykoto Ini di Ibu Kota Jakarta Cengkareng temanku punya Yayasan Yakin ada SMP,SMK,SMA murid total 1500 orang, sejak ada MBG belum pernah dapat, trus Dana BOP,BOS belum turun juga pimen KangMas Presiden asli 🇮🇩 @prabowo 
@pramonoanung 
@DKIJakarta .",Distribusi
Lebih dari 300 T buat MBG? 😅 https://t.co/ZRcHyoH4Ab,Anggaran
TIDAK ADA YANG NAMANYA MAKAN BERGIZI GRATIS DI BAWAH KAPITALISME — BAGI KAMI TIDAK ADA YANG SEPERTI ITU.,Politik
"@etherealmscent Kayaknya ya mas nggak keracunan tapu ada sesuatu aku nggak tau apa, kemungkinan cuma bertahan 2 minggu ini MBG di aku.",Tata Kelola
"@kompascom Aneh,  yg jadi sorotan didalam negeri malah bukannya introspeksi ada atap sekolahn yg roboh karena lapuk di Serang Banten 11 siswanya luka luka bukannya gelontorkan dana besar untuk perbaikan sekolah malah puji2 diri sendiri soal MBG yg masyarakat sendiri gak begitu perduli.",Anggaran
"@terfebyfeby @fwbhub_ mjb, btw mbg itu apaa?",Lainnya
"Pemerintah Prabowo Gibran selama 6 bulan pertama keberhasilan dan kepercayaan Publik yg tinggi. pengendalian inflasi terendah didunia, produksi beras rekor tertinggi, stabilitas harga, ekonomi stabil dan program MBG yg berhasil.kepercayaan pd Pemerintah Prabowo Gibran hampir 80% https://t.co/TmZD50oHaD",Politik
@Gojekmilitan @prabowo MBG (Makan Beracun Gratis) https://t.co/tWejHEdnKm,Kualitas Pangan
"MBG : Makan Berbelatung Gratis!

https://t.co/2WhGdHbKuC",Kualitas Pangan
Sama juga dengan program MBG.... dananya di ambilkan dari dana pendidikan????,Anggaran
"Temuan MBG Belatung di Seri Kota Ambon, Kepala SPPG dan Ahli Gizi Duga Lalat Penyebabnya
 
https://t.co/KIpJLQCdkM",Kualitas Pangan
"@twiterdicari @zhil_arf Boikot juga haji isam... Dia baru beli saham kfc untuk program mbg. Sekalian tolak batubara, karena bisnis haji isam batubara.",Politik
"Pada hari ini, Babinsa Kelurahan Kampung Baru, Peltu Ended Sutisna, melaksanakan monitoring pembagian makan bergizi gratis (MBG) bagi siswa-siswi SD Inpres Soe di Kampung Maleset, Kelurahan Kampung Baru, Kecamatan Kota Soe, Kabupaten Timor Tengah Selatan. https://t.co/zIRCj5Rqxe",Distribusi
"@barengwarga Lha Yo ngunu iku gmn trusan 🤦 mbg kok mlh bgtu 🤦 mau sehat dri mn Yo klau negara eropa steril bener bner n bnr2 bergizi n terjamin kebersihannya,gitu itu kmbali lgi yang memasaknya bgmn kebersihannya dpurnya dllnya🤦",Kualitas Pangan
@cobeh2022 istilahnya MBG Fiktif,Tata Kelola
@glrhn Tiap hari aku sedih harus buangin makanan. MBG dari sekolah anak aku hampir tiap hari makanan nya basi. Ya Allah MBG kok jadi Mubazir Banget Gusy! Aku ngga paksa anak aku buat makan atau habisin makanan nya di sekolah. Drpd malah jadi penyakit. Duh gustiii begini amat program!,Kualitas Pangan
@curutgelut Uang makan 7.500/hari lebih kecil dari MBG 😪,Anggaran
"@NenkMonica Apasih yg luput dr korupsi d negara konoha?
Jgnkan IKN yg MBG aja pasti di korup jg dimana ada anggaran ada proyek sdh bisa d pastikan akan d korup di mark up makanya negara kita dah tua dah sepuh ga maju2 jg malah cendrung mundur.",Anggaran
@giptryy bro sedang mencoba MBG sebelum adanya MBG 😭😭,Lainnya
@gearDANANG mbg itu apa om?,Lainnya
@kompascom MBG adlh contoh nyata,Politik
"Cerita Prabowo Diteriaki Anak-Anak di Jateng, Ditagih Kapan Dapat MBG
https://t.co/4QFnoVj0ox",Sasaran Penerima
"@kenhans03 Mestinya anak² sekolah diberi Minum Kopi Gratis, 
bukan MBG yg sering basi &amp; berulat itu, Pak @prabowo",Kualitas Pangan
"yg bilang twitter bubble tu bukan real life tu bener banget si...
dsini MBG bnyk yg nghujat, tapi di real life ...pada seneng meski ga tiap hari,cuma bbrpa bulan aja.... karena namanya gratis ...semua suka ...",Politik
"@worksfess Hampir tiap hari pasti ada wa dari grup lulusan gizi ada info loker buat MBG. Kalau liat temenku yg jadi ahli gizi disana udah 3 bulan blm di bayar, kadang disuruh bayarin dulu bahan belanjaan karena uangnya belum turun🙃",Tata Kelola
"@ARSIPAJA Pak @prabowo sebaiknya bapak blusukan ke pelosok² supaya bapak tahu bahwa MBG yang berbiaya fantastis itu belum menyentuh semua sekolah. 

Bapak jangan hanya senang menerima laporan sambil duduk manis dibelakang meja pak, karena dikhawatirkan yang diterima justru laporan fiktif.",Distribusi
"@zanatul_91 Sekarang ramai ketika anggaran pendidikan di pakai utk MBG, dari dulu anggaran dipakai juga utk sekolah kedinasan kementerian/lembaga yang eksklusif dan mewah pun tidak ada yang protes",Sasaran Penerima
"anggaran naik buat gini gini~
mbg anggaran cepuyuh yibu~
dame un gurrr",Anggaran
"MBG, G-nya Ghaib 🥰🫶",Lainnya
@DS_yantie Minta duit melulu ya...pakai lah itu uang sitaan korupsi. Miskinkan para koruptor dan pakai uangnya utk proyek2 negara. MBG pun hanya utk menyelematkan muka presiden krn sdh terlanjur janji. Bukan solusi masalah yg dihadapi negri ini. Janji yg tdk dipikirkan dgn matang.,Tata Kelola
Program Makan Bergizi Gratis https://t.co/9OoF6uBio8,Lainnya
@liaasister Kok baru  tahu ?? Kan demi mbg. Tahu mbg???.??,Sasaran Penerima
Anggaran pendidikan Indonesia demi MBG itu pelanggaran serius (JPPI),Anggaran
"@tayoo120 @ARSIPAJA Berita bahwa program Makan Bergizi Gratis (MBG) tetap berjalan saat libur sekolah tampaknya benar, berdasarkan laporan CNN Indonesia (26 Juni 2025). Anak sekolah harus datang ke sekolah untuk menerima makanan, sedangkan ibu hamil, menyusui, dan balita mendapat kiriman ke rumah.",Distribusi
Itulah kenapa MBG lebih cocok untuk yang kurang mampu. Supaya lebih maksimal tepat sasaran.,Sasaran Penerima
"@GoodRecom MBG, B NYA APA? (BELATUNG)",Kualitas Pangan
"@prabowo Di NTT MBG makanan basih dan racun hampir membunuh semua siswa, saran saya dana MBG di gantikan dgn sekolah gratis.",Kualitas Pangan
"@Subur0204 Makan bergizi gratis 10 rebu, REZIM ini d kuasai preman preman berdasi dan berseragam,ini namanya  FEODALIZEM",Politik
@mwcult @ourminwon_ tau ih kl gw selipin di mbg prabowo ye ketelen pun kagak ada yg nyadar,Lainnya
"@RaniKancana STOP PELAKSANAAN MBG, NYARIS TIDAK ADA MANFAATNYA, SEJAK DAHULU KALA ZAMAN NENEK MOYANG, KAMI SEBELUM BERANGKAT SEKOLAH SUDAH MAKAN DAN PULANG SEKOLAH PASTI MAKAN JUGA. JADI MBG KAMI TIDAK MEMBUTUHKAN , YANG DI BUTUHKAN SARANA DAN PRASARANA UMUM DAN SEKOLAH 🏫",Sasaran Penerima
"@GoodRecom Kabeh di pajeki ki ngoyak opo to? Nggolek gawean yo angel, bantuan yo kadang ra tepat sasaran, MBG? po nyaur utang? 🙂",Anggaran
"Mungkin sesuai dgn nama programnya?
MBG = Makan Belatung Gratis 😂",Kualitas Pangan
"@kucingggalon @Fauzi_3008 @grok @Zarryhndrik @Jatosint Gue dipantati Timur Leste dan Vietnam aja udah panas coy, apalagi berharap mau ngejar Singapura dan Malaysia, Malaysia onoh yang lagi perang internal seru ngga beres-beres sejak heboh 1MDB, eh masih juga jauh noh di atas kita. 

Fear mongering? MBG duet KopDes mah realita.",Politik
"@merapi_uncover Mbg presidenne yo tutup kuping , mana ada tindakan tegas",Kualitas Pangan
"Siswa Kulonprogo yang Keracunan Setelah Menyantap MBG Masih Rawat Inap, Pemkab Tanggung Semua Biaya
https://t.co/RAtsMLYhLl",Kualitas Pangan
@Rabukamiss @maugimans @natebarey @M45Broo_ Emang baik sih komitmen juga dengan janji termasuk dengan mulyono tapi ini lama2 jadi bumerang bagi pemerintahannya dia gak bisa bergerak bebas dan janji dia MBG dia juga tidak berjalan dengan baik  berarti emang gak layak kerjaannya,Tata Kelola
"@ARSIPAJA Stop bilang owow ngga tau soal keracunan anak di MBG. Dia tau. Cuma dia ngga anggap. Kan dia ngomong, ""yg keracunan CUMA 0 sekian persen"".

1000 anak keracunan hanya ""CUMA"" buat dia. Apa lagi yg mau diharapkan dari presiden paling tidak kompeten ini?",Kualitas Pangan
"Dapur Makan Bergizi Gratis di Papua Masih Sedikit, Ini Alasannya https://t.co/2amFyWyto7",Distribusi
MBG Makan Berisi Gendruwo ~,Lainnya
@ch_chotimah2 Dan akan terjadi lagi setelah kemarin siswa yang posting ulat di ayam MBG sekarang ULAT DI IKAN akankah di panggil guru BP juga dan membuat pernyataan minta maaf juga?,Kualitas Pangan
"@tiger_siha Sama wkwkwk, bahkan aku yang di bekasi pun gak dapet mbg",Distribusi
"@budimandjatmiko @prabowo Pemerintah sendiri yg menciptakan Rendahnya SDM Indonesia 
Makan Bergizi Gratis dengan Dana Ratusan Trilyun yg esok harinya berubah jadi TAI yg tdk bermanfaat bagi Tubuh lebih Prioritas di banding utk Kegiatan Belajar dan Ekstrakulikuler",Anggaran
mbg hari ini&gt;&gt;&gt; https://t.co/9i55y1uJ83,Kualitas Pangan
@txtdrimedia lu cicipin tuh 500 sekian mbg?,Kualitas Pangan
@PresidenKopi Mungkin dia lagi lapar telat asupan MBG nya.,Politik
"@r3call_me @ARSIPAJA @grok Anak anak gizinya gak cuma dr MBG, kl menu mbg biscuit sosis gizi dr mana?",Kualitas Pangan
"@RagilSemar Emang omon2 @prabowo neh... mBG itu sangat g perlu pak..buka seluas2 lapangan kerja utk orang tuanya
...masih bisa qta kasih makan dan lebih sehat lagi dibandingkan kau kasih vendoor2..yg ada pada keracunan...bisa aja cari proyeknya",Kualitas Pangan
Gimana mas @mardigu024 betullah bahwa dijamin program MBG tidak ada korupsi sesuai yang sudah ditetapkan APBN lah. Jadi jika kedepan ada korupsi bulan programnya yang salah tapi oknum pelaku.,Tata Kelola
"@ARSIPAJA Uang MBG uang Rakyat juga, siswa SMK ini cuma menjalankan fungsi kontrol anggaran. Mudah2an semakin banyak siswa2 penerima MBG yang kritis dan berani bersuara.",Anggaran
Dan bener kan negara boncos gara² MBG. Alokasi anggaran banyak yg dialihkan demi program Makan Beracun Gratis tetep jalan.,Anggaran
kocak 3: kmrn kan gue cerita ya adek gue dapet mbg ternyata cuma buat sehari doanggg wkekkwkw,Kualitas Pangan
Belum lagi disuruh jd kelinci percobaan mbg😣,Kualitas Pangan
"Ini angkatan laut (polisi dan tni) bego dan atasannya juga lebi bego (admiral dan tenryubito)..

Tapi bener sih kalau dia anime mereka bakal kejer bendera jolly roger sebegitunya.. 

soalnya mereka takut bakal ketauan ada oligarki, ada MBG (DF) gagal, ada penambangan bikin sakit.",Politik
"@wong2ankawanen @WagimanDeep212_ Pemerintahan Indonesia di bawah Prabowo Subianto punya dukungan tinggi (79% puas per survei Roy Morgan 2025), berkat program makan gratis &amp; stabilitas ekonomi. Namun, buruk di aspek fiskal (program populis tak berkelanjutan, defisit anggaran), lingkungan (deforestasi 1,25 juta ha",Politik
@1toedjoean Gue ngerasa program makan bergizi gratis ini punya potensi gede banget buat jadi solusi nyata nurunin angka stunting di Indonesia,Lainnya
@Jateng_Twit MBG libur 😄,Lainnya
@JJSmllCats adududuuuuh masih enakan ini sih ketimbang mbg,Kualitas Pangan
"@ARSIPAJA Keluargalu kasih makan mbg selama sebulan coba, ngemeng aje lau",Kualitas Pangan
@adypiliang @ARSIPAJA Ahli gizi dan ahli lainnya harus jujur dgn program @prabowo ini. Apakah mbg ini memang bisa menambah kecerdasan seorang anak yg sudah melewati usia 7 tahun ke atas.,Sasaran Penerima
"@jackcfrost kerja baktinya apa, bikin kebijakan jga ga ada yg beres, omongan jga asal jeplak. Kasih tau ke saya mana program kabinetmu yg bermanfaat buat rakyat, mbg kebanggaanmu aj udh buat anak2  jadi keracunan.  Presiden jga pekerjaan jd berdedikasi, bertanggungjawab, jujur &amp; bermanfaat.",Politik
"@Andriyansy84275 @wannafigh @CNNIndonesia Setuju, masalah utama memang di pengelolaan yang buruk, bukan konsep program MBG itu sendiri. Tapi bubar total bisa rugikan upaya lawan stunting (data BPS: 21% anak Indonesia stunting 2024). Solusi: audit ketat, ganti vendor tak kompeten, &amp; alihkan dana ke program gizi terbukti",Tata Kelola
"oiya terus udh brp bulan gt kata adek gw di sekolahnya udah kg ada mbg, ga kaget sih krn ya gmn ntu org asbun bgt bikin program udh kaya lg maen tonsip aje gw liat2 duhhh 🙂‍↔️🙂‍↔️",Distribusi
@joey_ardiva MBG kah bestieeeee,Lainnya
SETENGAHNYA BUAT MBG,Anggaran
"Ratusan Siswa Diduga Keracunan Program Makan Bergizi Gratis di Lebong

Suasana panik melanda RSUD Lebong, Rabu (27/8/2025), setelah ratusan siswa dari sejumlah SD mengalami mual, muntah, dan lemas usai menyantap hidangan program Makan Bergizi Gratis (MBG). Ruang IGD dan bangsal https://t.co/zrKkk6YDZC",Kualitas Pangan
"Ini PENAMPAKAN MENU MBG Junior saya di SMA. Hari ini 6-08-2025

Spill harga warung ;
Nasi sekepal : 2.000
Tahu seiris.    :      500
Sayur sesendok 500
Ayam seuprit. 2.500
Jeruk kecut.   :      500
TOTAL DANA. : 6.000 (enam ribu rupiah) . 
Tanpa SUSU UHT.
“Sunatan masal “ https://t.co/ZkEDkYrLwC",Anggaran
@DC_ChelseaJKT48 @AA_AlyaJKT48 MBG kah?,Lainnya
"Seandainya, seandainya saja. Anggaran pembangunan IKN dan atau program MBG dialihkan untuk meningkatkan kualitas dan kesejahteraan guru/dosen serta pemerataan infrastruktur pendidikan di daerah 3T, apakah dapat menyelesaikan tantangan di dunia pendidikan Indonesia saat ini?",Anggaran
"Buntut Kasus Keracunan, Ombudsman RI Minta SPPG Punya Standar Layanan Distribusi MBG https://t.co/nlAzu83dAL",Tata Kelola
"sementara teman2ku.. 
kelak sampai meninggalnya..

mereka sudah habiskan trilyunan untuk mbg, food estate, ikn dan woosh..

dan tetap aja rakyatnya gak kemana-mana ..",Anggaran
@joelbaks Ptdr pardon.,Lainnya
@ohmywaayy Apa njir jd kang masak MBG?,Lainnya
@Ary_PrasKe2 @Anak__Ogi @AntoniusCDN @BebySoSweet @Bersinar2023 @BiLLRaY2019 @ch_chotimah2 @HumorJonTampan @jhonsitorus_19 @newIding30 @NgkongRoses 🤣🤣🤣 program MBG hanya untuk di jadikan ladang Cuan💩,Sasaran Penerima
"Kenapa geger ya? 🤔
Bukankah ini hal yang biasa terjadi di pemberitaan MBG? Baru belatung....keracunan juga banyak dan menguap begitu saja alih-alih dihentikan programnya",Kualitas Pangan
"@2BasileaTheoph Yes, no fckass poisoned MBG, tax the rich policy, RUU perampasan aset untuk koruptor, etc. 
Bisa dibaca di visi misi masing-masing capres",Anggaran
@goldenhourftari Lah bukannya dapet mbg? Kok bawa?,Distribusi
"@somexthread Tenang, yg begini justru tdk perlu MBG. Yg perlu MBG yg sekolah &amp; orang tua nya masih bisa ngasih makan",Sasaran Penerima
Produksi MBG dan HIGIENIS untuk generasi emas Indonesia https://t.co/X2om3eHqfo,Kualitas Pangan
@grok Bagaimana dengan program MBG? Apakah ada analisis kebutuhannya? Kok keliatan kayak asal nebak2 dan coba2?,Tata Kelola
"Anak-anak jadi Taruhan, Pimpinan Komisi IX Desak Cabut Izin Lembaga MBG yang Lalai https://t.co/7vFM42whZy",Tata Kelola
"@detikcom Kaget itu Klo banyak KERACUNAN @prabowo 
https://t.co/CU4Iz89Ztu",Kualitas Pangan
"Ini lucu sih

Ponakan bawa menu MBG 🥹🥹

burger. : 1
dimsum : 2 pcs
Pisang : 1 buah",Kualitas Pangan
"Bensin udah, 
Bansos udah,
Rumah subsidi udah,
Haji udah,
MBG udah,
IKN udah,

Yuk balapan yuk....",Politik
"@MartinusButarb1 Konsep nya hanya wuah wuah wow wow keren hebat mantap....

MBG wow wow wew
Danantara wow wow wew
KopMP wuaah wow wow wew
IKN wow wow wow 6,4
Hukum wes wos waasss

Kagak tau nya semua bikin botak kepala aja sebab jalan keluar tidak jelas",Politik
"MBG , makanan bergizi 10 rebu? https://t.co/p7j5F8xi1V",Anggaran
"Gue kira admin MBG sudah jadi buzzer paling dharr dherr dhorrr.... Ternyata, gue salah guys. Admin OFDO lebih DHARR DHERR DHORRR lagi ya ampunnn 😭😭",Lainnya
"@prodzara @ARSIPAJA Bnyk buzzer di komen, kata kuncinya ""lanjutkan mbg"" wkwkw",Lainnya
@WagimanDeep212_ Bukan. MBG nya yg tetap jalan tapi anggarannya yg tetap jalan alias ngalir 😁,Anggaran
"@szwasprawita @_thirtytae @ARSIPAJA Biarin aja dibilang tukang cebok MBG, daripada jadi tukang halu yang mikir nasi kotak buat 80 juta anak itu gak penting.",Distribusi
"ISLANDIA
Negara yang punya Perpustakaan lebih banyak dibanding tempat ngopi..
Dulu negara termiskin dan terisolir di Eropa
Sekarang menjelma menjadi jajaran negara terkaya dan termahal di dunia..
Apa rahasianya?
Yang jelas bukan MBG dan DANANTARA !!! https://t.co/LYydKuhB2A",Politik
PADAHAL LEBIH BERBAHAYA MBG UDAH BANYAK KORBAN ANAK² KERACUNAN,Politik
"Bapak tiap hari makan mbg aja pak, tp mbg versi negeri bkn swasta elit",Kualitas Pangan
@teenshion mbg cik,Lainnya
@amorevies sayangnya sekolahku dulu gapernah dapat MBG 🥺,Distribusi
"@zhevridwan @Karinbahary2 Bener teu? Jujur mah, Mbah Wowo teu diem wae. Ayeuna geus aktip diplomasi jeung program makan gratis, rating tinggi, tapi ekonomi lalaunan jeung kritik loba. Langkung sae mun tetep meong? Tergantung pandangan, tapi bukti nyata campur aduk. 😏",Politik
"@detikcom Ada2 Aja, Mau Cari Untung Oknum MBG, Malah Bonus Blatung, 
Gimana Itu Kepala MBG, Pak Presiden @prabowo",Kualitas Pangan
"Coba periksa dong, ada kecurangan ga, itu aloksi dananya bener dialokasikan ga? Tepat sasaran ga? Lu kocak deh. Tuh pendidikan ama kesehatan aja bukan jd prioritas negara kan? MBG ama Danantara kan prioritasnya? Bijak makanya buat keputusan. Semua aja lu minta rakyat, miskin lu?",Anggaran
"@ARSIPAJA Bayangin duit perjalanan segitu banyak buat kasih perbaikan menu MBG, bisa buat ribuan anak....... duit pajak cuma dipakai oleh makhluk langka yg tidak berguna, sia"" belaka",Anggaran
"@LexWu_13 Jangan salah bang, dr joget bisa muncul ide brilian, MAkan siang gratis. 
Krn MBG bs mengatasi :
Kebodohan
Kemiskinan
Pengangguran
Ekonomi tumbuh
Korupsi menurun
Swasembada pangan
Negara kuat
Negara besar
Jd kita tsk butuh ide2, kita hanya butuh joget lalu MBG",Politik
"@txtdrimedia MBG = makan bergizi gratis ❎️❎️❎️
MBG = makan belatung gratis ✅️
MBG = makan beracun gratis ✅️",Kualitas Pangan
Mending sekolahku gak usah ada MBG. Gak ada anak kelaparan kok.,Sasaran Penerima
Ini mbg tu masih ada kah libur sekolah?,Distribusi
Nggak ada alasan buat takut stunting kalau sudah ada Program MBG yang selalu hadir https://t.co/FfvwVWPta9,Sasaran Penerima
@kiwalipitu Coba pejabat2 kampret itu dikasih makan mbg belatung. Kira2 sakit perut ga,Kualitas Pangan
"Keponakan ku dapet MBG nasi, susu sama roti. Kata ibu nya yang abis ngambil, susu sama roti nya jatah hari besok🤣🤣🤣🤣🤣",Distribusi
"@DokterTifa Evaluasi pk @prabowo @DPR_RI @Gerindra MBG baik nya di berikan bentuk sembako berupa Telor susu buah2an sayur dgn bekerjasa dgn @KemenkeuRI  @kementan @KemenkesRI bekerja sama dgn peternakan pertanian RAKYAT/swasta yg memproduksi telor, daging, buah JGN DLM BENTUK  SDH MATANG",Tata Kelola
"Bergerak tp tidak naik?
MBG!😀 https://t.co/KjQ4X4rLZ4",Lainnya
@tanyakanrl program yg diagung agungkan aja begini cara ngurusnya hedehhhh. mbg cmn buang² anggaran aja asliii,Kualitas Pangan
"Sosialisasi MBG di Solo: UMKM Siap Kawal Misi Pemerintah Mewujudkan Generasi Sehat

https://t.co/TqSWQUoL0z",Ekonomi
@eugeneimut @vineayard @biskitregaI gkblh njir😭 aku disuruh masak buat mbg dl katany,Lainnya
"@Goo9le_Fiv3 Ironis, giliran MBG yg sudah meracuni ribuan anak masih aja dilanjut",Kualitas Pangan
"@ARSIPAJA Terbuktikan Pemerintah lebih suka Rakyatnya Bodoh dan Miskin karena Rakyat Bodoh dan Miskin Aset 5 tahunan, walaupun sering ditemukan kasus MBG belatung dan keracunan namun tetap berjalan malah anggaran ditambah.",Anggaran
"i just had this huge realization… jadi kenapa prabowo terus2an ngomongin soal MBG &amp; janji2 buat nolong &amp; memajukan hidup petani, buruh &amp; rakyat miskin (which we all know is a fucking bullshit) adalah supaya kejadian 1998 ga keulang lagi—",Politik
@txtfromjogja Bansos MBG dijamin bisa mengurangi kemiskinan dengan cara menaikan dosis racunnya.,Kualitas Pangan
"@BlenkHead3737 @jokowi @prabowo seharusnya MBG tidak diambil dari anggaran pendidikan...!! ini berdampak buruk dan kualitas pendidikan yg akan menurun..🤦🏼

kenapa tidak diambil dari pos lain saja...?",Anggaran
@CAMERALIVE6849 Ijazah palsu Jokowi dan MBG yang serius serta janji kampanye lain nya,Politik
"makan beracun gratis ✔️
makan bergizi gratis ❌",Kualitas Pangan
"@ARSIPAJA Di bilangin ngeyel, STOP programnya kalau engga mampu. Alihin dana untuk MBG ke yg lain sektor pendidikan &amp; sektor kesehatan. Engga usah maksa program yg belum matang &amp; uangnya juga engga cukup",Anggaran
@LexWu_13 @prabowo Guru dapat MBG juga.,Sasaran Penerima
@avocadocreama MBG ya,Lainnya
"@tanyakanrl Di sekolah adek w blm pernah dapet samsek tuh, apa emg MBG ini cuma buat ibukota dan kota kota besar aja ya?",Distribusi
"@DarsAlexandra1 Ha ha  ha   mbg  aja anggaran  nya  8 rebu 
Masa  jalan jalan 1 rupiah ?
Dulu juga ada  yang ngomong  begitu, bahkan sampai  gantung  di monas 🤣 alhamdulillah  jadinya  dikandangin  karena  lebih dari  1  rupiah  kalau ga jadi  tuh  digantung 🤣🤣",Anggaran
Sosialisasi MBG di Makassar: Investasi Jangka Panjang untuk Generasi Emas 2045 https://t.co/STtYxWXULm,Sasaran Penerima
@ikhwanuddin Alih² membuat kebijakan protein murah malah bikin proyek dapur mbg,Sasaran Penerima
"@ARSIPAJA kebanyakan :
pengurus dan karyawan kopdes merput 
pekerja di dapur mbg 
gajinya setara apa ya, ada yang tau?",Ekonomi
@RAbdinyo Memang MBG ini sudah hal yang Mustahil tapi dipaksakan...,Kualitas Pangan
@tiramishuaaa @goldenhourftari Di rumah masing2 dimasakin mamah sih itu mbg yg benar 😌,Kualitas Pangan
@ARSIPAJA Dia makan makanan dari MBG palingan juga muntah kalo ga gatel-gatel sebadan 😑,Kualitas Pangan
boro boro bjir ga semua siswa makan ntuh mbg katanya ga enak😃 yg berakhir di bawa ke rmh dan di buang😇,Kualitas Pangan
"@tanyakanrl woy ini beneran ga? ponakan sm adek gw masih sekolah, tiap hari makan mbg😭",Kualitas Pangan
@ardisatriawan Solusinya MBG,Lainnya
"@elszangwon kok u dpt mbg,ak kok egk dpat",Distribusi
"makan bergizi gratis my ass
mbahku sing masak cok
sego endok dadar ½ https://t.co/9QaqAPxTMK",Kualitas Pangan
"@AuroraDamiano84 @ARSIPAJA Taik, di makanan lu ada rambut ajah rasanya kesel, njir. Apalagi ada belatung, otomatis muntah udah paling pasti. Pihak sekolah gak jelas, harusnya mereka komplain ke pemerintah. Gua gak yakin kalo mereka gak diomelin krn viralin belatung di MBG.",Kualitas Pangan
"@ARSIPAJA Ntar vendor MBG nya ga dibayar,  trus vendor ga mampu bayar pekerja. Jadi tambah miskin deh 🤣🤣🤣🤣🤣",Anggaran
@Mdy_Asmara1701 Malang timur kabupaten blonk belum ada namanya MBG adanya mbontot alias bawa bekal sendiri...🇮🇩 hanya indah makmur diberita TV,Distribusi
"Presiden Prabowo Subianto bercerita momen hatinya tersentak saat mendengar siswa menagih Makan Bergizi Gratis (MBG) yang sekolahnya belum kebagian. 

Bukti Bahwa Anak2 Suka MBG meski ada Pro Kontra dalam pelaksanaan program ini.
_ https://t.co/UeuNfkccjv",Sasaran Penerima
@ch_chotimah2 MBG = Makanan Beracun Gratis,Kualitas Pangan
"Ibu hamil di Sumba Barat Daya berbagi cerita manfaat program MBG!
https://t.co/G3calyCjse",Sasaran Penerima
@txtdrimedia ada juga yang keracunan MBG pak,Kualitas Pangan
@HabisNontonFilm Anggaran MBG hampir 2 tahun cuma bisa dapet 1 porsi nasi kare dengan katsu godzilla?,Anggaran
"Yaa dia sendiri lah, kalian ini gimanasih jadi rakyat masa kaya gini aja gatau 🙃 liat aja dia ngatain rakyat dibayar asing lah, Indonesia cerahlahh, banyak rakyat yang setuju sama mbg lah ituu kan dari kacamata dia semua. Menurut dia yaa negara ini masih aman damai bisnis lancar",Politik
@UGM_FESS Keracunan? Berarti malah makin membuktikan kalo MBG nya jelek,Kualitas Pangan
